trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
598,False,"{'a': 0.002, 'e': 0.3030068095387654}",30,12,20.178653116971006,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
599,False,"{'a': 0.002, 'e': 0.3024014015294998}",25,0,-31.928715554532232,"{0: 21, 1: 1, 2: 2, 3: 0, 4: 1}",0
600,False,"{'a': 0.002, 'e': 0.3017972031262435}",20,3,13.755747640735342,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
601,False,"{'a': 0.002, 'e': 0.30119421191220214}",20,11,-47.617162363566734,"{0: 7, 1: 0, 2: 0, 3: 1, 4: 1}",1
602,False,"{'a': 0.002, 'e': 0.30059242547541}",25,0,24.12690479704068,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
603,False,"{'a': 0.002, 'e': 0.2999918414087205}",20,9,-12.699970020104054,"{0: 9, 1: 0, 2: 1, 3: 1, 4: 0}",1
604,False,"{'a': 0.002, 'e': 0.2993924573097967}",20,10,14.121824658664181,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
605,False,"{'a': 0.002, 'e': 0.29879427078110127}",20,0,-0.17743707932765007,"{0: 18, 1: 0, 2: 1, 3: 1, 4: 0}",0
606,False,"{'a': 0.002, 'e': 0.2981972794298874}",25,11,21.973340087972637,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
607,False,"{'a': 0.002, 'e': 0.29760148086818883}",20,7,4.2147199557829325,"{0: 11, 1: 1, 2: 1, 3: 0, 4: 0}",1
608,False,"{'a': 0.002, 'e': 0.2970068727128105}",30,12,-64.58289539966187,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 2}",1
609,False,"{'a': 0.002, 'e': 0.2964134525853191}",20,5,13.038259554586185,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
610,False,"{'a': 0.002, 'e': 0.2958212181120332}",25,10,25.07043586973017,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
611,False,"{'a': 0.002, 'e': 0.2952301669240142}",20,0,4.64548732456138,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
612,False,"{'a': 0.002, 'e': 0.29464029665705654}",20,0,-66.7414519632086,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 2}",1
613,False,"{'a': 0.002, 'e': 0.29405160495167837}",30,17,-17.496661104875184,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 1}",1
614,False,"{'a': 0.002, 'e': 0.2934640894531121}",25,18,5.380796319973776,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
615,False,"{'a': 0.002, 'e': 0.2928777478112949}",20,0,31.056728221110724,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
616,False,"{'a': 0.002, 'e': 0.2922925776808594}",20,12,10.910837677381489,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
617,False,"{'a': 0.002, 'e': 0.2917085767211244}",20,8,13.28730288635768,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
618,False,"{'a': 0.002, 'e': 0.2911257425960852}",30,19,19.34879704900081,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
619,False,"{'a': 0.002, 'e': 0.2905440729744046}",30,12,29.826541549342167,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
620,False,"{'a': 0.002, 'e': 0.2899635655294032}",20,11,20.00113902681261,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
621,False,"{'a': 0.002, 'e': 0.2893842179390506}",20,0,17.105838615925794,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
622,False,"{'a': 0.002, 'e': 0.28880602788595566}",25,0,-68.05532008390045,"{0: 21, 1: 0, 2: 2, 3: 0, 4: 2}",0
623,False,"{'a': 0.002, 'e': 0.2882289930573573}",20,0,-22.251607703664533,"{0: 16, 1: 0, 2: 3, 3: 1, 4: 0}",0
624,False,"{'a': 0.002, 'e': 0.2876531111451154}",20,0,-80.1563181598065,"{0: 15, 1: 0, 2: 2, 3: 2, 4: 1}",0
625,False,"{'a': 0.002, 'e': 0.28707837984570167}",25,18,-0.5317171699670897,"{0: 5, 1: 2, 2: 0, 3: 0, 4: 0}",1
626,False,"{'a': 0.002, 'e': 0.2865047968601901}",20,11,17.306429021881094,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
627,False,"{'a': 0.002, 'e': 0.285932359894248}",25,0,20.94515554308482,"{0: 23, 1: 2, 2: 0, 3: 0, 4: 0}",0
628,False,"{'a': 0.002, 'e': 0.28536106665812666}",30,0,-48.97543419797103,"{0: 27, 1: 0, 2: 1, 3: 0, 4: 2}",1
629,False,"{'a': 0.002, 'e': 0.2847909148666525}",30,18,8.556137222464638,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
630,False,"{'a': 0.002, 'e': 0.28422190223921745}",30,18,21.649386032872552,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
631,False,"{'a': 0.002, 'e': 0.2836540264997704}",25,11,25.615094360365052,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
632,False,"{'a': 0.002, 'e': 0.2830872853768075}",25,11,-31.79560081181579,"{0: 11, 1: 1, 2: 1, 3: 0, 4: 1}",1
633,False,"{'a': 0.002, 'e': 0.2825216766033636}",20,0,19.933445233681173,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
634,False,"{'a': 0.002, 'e': 0.28195719791700274}",20,0,-123.27516995592359,"{0: 12, 1: 0, 2: 4, 3: 3, 4: 1}",0
635,False,"{'a': 0.002, 'e': 0.2813938470598095}",20,14,9.377100296829708,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
636,False,"{'a': 0.002, 'e': 0.2808316217783798}",25,9,-25.500321870451014,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 1}",1
637,False,"{'a': 0.002, 'e': 0.28027051982381157}",20,12,11.377501866038694,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
638,False,"{'a': 0.002, 'e': 0.27971053895169634}",20,0,-20.66229323109567,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 1}",0
639,False,"{'a': 0.002, 'e': 0.27915167692210985}",25,0,-64.67642927955279,"{0: 19, 1: 1, 2: 4, 3: 0, 4: 1}",0
640,False,"{'a': 0.002, 'e': 0.27859393149960326}",25,13,9.452010214689608,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
641,False,"{'a': 0.002, 'e': 0.27803730045319414}",25,14,23.612325231924043,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
642,False,"{'a': 0.002, 'e': 0.2774817815563575}",25,0,-30.96542422986644,"{0: 19, 1: 1, 2: 5, 3: 0, 4: 0}",0
643,False,"{'a': 0.002, 'e': 0.2769273725870171}",20,14,12.29160587959128,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
644,False,"{'a': 0.002, 'e': 0.27637407132753633}",30,0,-23.82111426802371,"{0: 26, 1: 0, 2: 2, 3: 2, 4: 0}",0
645,False,"{'a': 0.002, 'e': 0.27582187556470933}",30,1,23.55430599419893,"{0: 26, 1: 2, 2: 1, 3: 0, 4: 0}",1
646,False,"{'a': 0.002, 'e': 0.27527078308975234}",20,13,0.9723440972895814,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
647,False,"{'a': 0.002, 'e': 0.2747207916982947}",35,0,-13.971587548226346,"{0: 29, 1: 2, 2: 4, 3: 0, 4: 0}",1
648,False,"{'a': 0.002, 'e': 0.2741718991903702}",20,6,26.15449515982027,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
649,False,"{'a': 0.002, 'e': 0.27362410337040804}",20,0,17.313622735667845,"{0: 18, 1: 2, 2: 0, 3: 0, 4: 0}",0
650,False,"{'a': 0.002, 'e': 0.2730774020472242}",20,13,8.727884364714594,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
651,False,"{'a': 0.002, 'e': 0.2725317930340126}",25,0,-0.08669173491750093,"{0: 21, 1: 1, 2: 3, 3: 0, 4: 0}",0
652,False,"{'a': 0.002, 'e': 0.2719872741483365}",20,8,-14.529229082085196,"{0: 9, 1: 0, 2: 3, 3: 0, 4: 0}",1
653,False,"{'a': 0.002, 'e': 0.27144384321211973}",25,16,5.8591039002385505,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
654,False,"{'a': 0.002, 'e': 0.27090149805163766}",30,9,-31.169318524167913,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 1}",1
655,False,"{'a': 0.002, 'e': 0.270360236497509}",20,10,18.138009106579865,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
656,False,"{'a': 0.002, 'e': 0.2698200563846868}",35,17,-32.478828127464105,"{0: 16, 1: 0, 2: 0, 3: 1, 4: 1}",1
657,False,"{'a': 0.002, 'e': 0.26928095555244996}",20,1,-68.2051069601919,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 2}",1
658,False,"{'a': 0.002, 'e': 0.26874293184439435}",20,3,22.93876086151544,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1
659,False,"{'a': 0.002, 'e': 0.2682059831084244}",20,0,-31.698882603242854,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 1}",0
660,False,"{'a': 0.002, 'e': 0.26767010719674456}",20,6,-5.977844134888778,"{0: 11, 1: 1, 2: 2, 3: 0, 4: 0}",1
661,False,"{'a': 0.002, 'e': 0.26713530196585034}",30,21,17.41047334629404,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
662,False,"{'a': 0.002, 'e': 0.2666015652765202}",20,2,20.33896896199554,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
663,False,"{'a': 0.002, 'e': 0.26606889499380665}",20,10,15.160064034360929,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
664,False,"{'a': 0.002, 'e': 0.2655372889870278}",25,3,33.98538871103819,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
665,False,"{'a': 0.002, 'e': 0.2650067451297589}",20,8,13.741691651537096,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
666,False,"{'a': 0.002, 'e': 0.26447726129982396}",20,5,25.266081083726036,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
667,False,"{'a': 0.002, 'e': 0.2639488353792868}",20,9,22.347561553671746,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
668,False,"{'a': 0.002, 'e': 0.2634214652544431}",30,12,17.974539391714163,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
669,False,"{'a': 0.002, 'e': 0.26289514881581166}",25,10,11.52674498311289,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
670,False,"{'a': 0.002, 'e': 0.262369883958126}",25,0,40.246366794107686,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
671,False,"{'a': 0.002, 'e': 0.261845668580326}",20,8,-13.904116600063123,"{0: 10, 1: 0, 2: 1, 3: 1, 4: 0}",1
672,False,"{'a': 0.002, 'e': 0.2613225005855494}",20,6,3.896727871944012,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
673,False,"{'a': 0.002, 'e': 0.26080037788112365}",25,0,7.15305394887509,"{0: 22, 1: 0, 2: 3, 3: 0, 4: 0}",0
674,False,"{'a': 0.002, 'e': 0.2602792983785571}",30,16,12.65165399366424,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
675,False,"{'a': 0.002, 'e': 0.2597592599935311}",20,0,31.357930135657426,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
676,False,"{'a': 0.002, 'e': 0.2592402606458915}",35,7,23.572449607637708,"{0: 26, 1: 0, 2: 2, 3: 0, 4: 0}",1
677,False,"{'a': 0.002, 'e': 0.25872229825964005}",30,0,-66.46377701272067,"{0: 25, 1: 0, 2: 2, 3: 2, 4: 1}",0
678,False,"{'a': 0.002, 'e': 0.25820537076292666}",20,0,25.028943686100654,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
679,False,"{'a': 0.002, 'e': 0.25768947608804055}",30,4,-31.15136003153474,"{0: 22, 1: 1, 2: 2, 3: 0, 4: 1}",1
680,False,"{'a': 0.002, 'e': 0.2571746121714024}",25,17,10.756300069856955,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
681,False,"{'a': 0.002, 'e': 0.2566607769535559}",30,16,-32.466013078545586,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 1}",1
682,False,"{'a': 0.002, 'e': 0.2561479683791593}",20,15,8.513165292122755,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
683,False,"{'a': 0.002, 'e': 0.25563618439697783}",25,0,16.49948007886192,"{0: 23, 1: 0, 2: 2, 3: 0, 4: 0}",0
684,False,"{'a': 0.002, 'e': 0.2551254229598748}",25,8,5.9170887915765995,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 0}",1
685,False,"{'a': 0.002, 'e': 0.2546156820248037}",25,15,8.48758576421605,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
686,False,"{'a': 0.002, 'e': 0.25410695955280027}",30,17,9.728203391741154,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
687,False,"{'a': 0.002, 'e': 0.25359925350897383}",25,9,-56.635421438706814,"{0: 13, 1: 0, 2: 0, 3: 2, 4: 1}",1
688,False,"{'a': 0.002, 'e': 0.25309256186249957}",30,14,15.09938542000241,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
689,False,"{'a': 0.002, 'e': 0.2525868825866102}",20,0,-13.239648848625759,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",0
690,False,"{'a': 0.002, 'e': 0.25208221365858796}",30,12,-13.668154005182942,"{0: 14, 1: 1, 2: 3, 3: 0, 4: 0}",1
691,False,"{'a': 0.002, 'e': 0.25157855305975646}",20,0,21.52262970757478,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
692,False,"{'a': 0.002, 'e': 0.25107589877547265}",25,11,20.2598207815659,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
693,False,"{'a': 0.002, 'e': 0.25057424879511875}",25,12,4.732402818139885,"{0: 11, 1: 1, 2: 1, 3: 0, 4: 0}",1
694,False,"{'a': 0.002, 'e': 0.2500736011120941}",20,0,-17.060397736644195,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
695,False,"{'a': 0.002, 'e': 0.24957395372380728}",20,10,4.557193373528999,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
696,False,"{'a': 0.002, 'e': 0.24907530463166816}",30,0,-15.633354408837743,"{0: 27, 1: 1, 2: 1, 3: 0, 4: 1}",0
697,False,"{'a': 0.002, 'e': 0.24857765184107966}",20,12,15.248001520746094,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
698,False,"{'a': 0.002, 'e': 0.24808099336142997}",35,17,-0.0314739037972227,"{0: 15, 1: 1, 2: 2, 3: 0, 4: 0}",1
699,False,"{'a': 0.002, 'e': 0.2475853272060845}",20,2,29.78376235533099,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
700,False,"{'a': 0.002, 'e': 0.24709065139237796}",20,0,-11.953424114639594,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
701,False,"{'a': 0.002, 'e': 0.24659696394160643}",20,0,-26.511242954498627,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 1}",1
702,False,"{'a': 0.002, 'e': 0.2461042628790195}",25,0,30.031744737554806,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
703,False,"{'a': 0.002, 'e': 0.2456125462338122}",30,22,17.592609870706507,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
704,False,"{'a': 0.002, 'e': 0.24512181203911731}",30,0,-45.13572114299841,"{0: 26, 1: 1, 2: 1, 3: 1, 4: 1}",0
705,False,"{'a': 0.002, 'e': 0.2446320583319975}",20,16,7.2897037383511964,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
706,False,"{'a': 0.002, 'e': 0.2441432831534371}",20,6,-34.56096943410456,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 1}",1
707,False,"{'a': 0.002, 'e': 0.24365548454833486}",25,9,6.337340990314642,"{0: 14, 1: 1, 2: 1, 3: 0, 4: 0}",1
708,False,"{'a': 0.002, 'e': 0.24316866056549566}",30,18,14.456174890714774,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
709,False,"{'a': 0.002, 'e': 0.24268280925762298}",25,14,4.099277353854328,"{0: 9, 1: 1, 2: 1, 3: 0, 4: 0}",1
710,False,"{'a': 0.002, 'e': 0.2421979286813109}",25,13,23.222944231715843,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
711,False,"{'a': 0.002, 'e': 0.24171401689703645}",20,4,2.7271454985731016,"{0: 14, 1: 0, 2: 2, 3: 0, 4: 0}",1
712,False,"{'a': 0.002, 'e': 0.24123107196915192}",25,11,-1.979927652718338,"{0: 12, 1: 1, 2: 0, 3: 1, 4: 0}",1
713,False,"{'a': 0.002, 'e': 0.24074909196587688}",20,0,-7.380285884298431,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",0
714,False,"{'a': 0.002, 'e': 0.2402680749592907}",30,15,16.71997103720225,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
715,False,"{'a': 0.002, 'e': 0.2397880190253247}",20,0,9.403276886282645,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
716,False,"{'a': 0.002, 'e': 0.23930892224375455}",20,6,13.522583375298211,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
717,False,"{'a': 0.002, 'e': 0.23883078269819244}",30,0,26.12205660403916,"{0: 28, 1: 2, 2: 0, 3: 0, 4: 0}",1
718,False,"{'a': 0.002, 'e': 0.23835359847607956}",20,0,26.35435060382601,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
719,False,"{'a': 0.002, 'e': 0.2378773676686784}",20,4,21.247037274177714,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 0}",1
720,False,"{'a': 0.002, 'e': 0.23740208837106508}",25,13,-29.794364425196445,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 1}",1
721,False,"{'a': 0.002, 'e': 0.23692775868212176}",25,0,18.56666402583539,"{0: 23, 1: 0, 2: 2, 3: 0, 4: 0}",0
722,False,"{'a': 0.002, 'e': 0.2364543767045291}",20,10,7.12398816294458,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
723,False,"{'a': 0.002, 'e': 0.23598194054475852}",30,0,-6.983571391205176,"{0: 29, 1: 0, 2: 0, 3: 0, 4: 1}",0
724,False,"{'a': 0.002, 'e': 0.23551044831306475}",25,15,-18.99860709910999,"{0: 7, 1: 0, 2: 3, 3: 0, 4: 0}",1
725,False,"{'a': 0.002, 'e': 0.23503989812347828}",35,25,16.993054342489632,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
726,False,"{'a': 0.002, 'e': 0.23457028809379765}",25,7,32.13354998320704,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
727,False,"{'a': 0.002, 'e': 0.2341016163455822}",20,15,8.51049329499942,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
728,False,"{'a': 0.002, 'e': 0.23363388100414423}",25,2,37.81174670399861,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
729,False,"{'a': 0.002, 'e': 0.2331670801985418}",20,10,7.883184954163469,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
730,False,"{'a': 0.002, 'e': 0.23270121206157107}",25,11,-68.03888613251718,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 2}",1
731,False,"{'a': 0.002, 'e': 0.23223627472975883}",30,13,26.230974201864065,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1
732,False,"{'a': 0.002, 'e': 0.23177226634335515}",25,17,18.99650489024431,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
733,False,"{'a': 0.002, 'e': 0.23130918504632592}",30,4,-17.949126526204562,"{0: 24, 1: 0, 2: 0, 3: 1, 4: 1}",1
734,False,"{'a': 0.002, 'e': 0.23084702898634524}",25,14,-9.257407274874739,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 0}",1
735,False,"{'a': 0.002, 'e': 0.23038579631478834}",30,19,20.02723778543045,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
736,False,"{'a': 0.002, 'e': 0.22992548518672384}",20,5,21.598025581537204,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
737,False,"{'a': 0.002, 'e': 0.22946609376090668}",20,3,3.2871184100295245,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 0}",1
738,False,"{'a': 0.002, 'e': 0.2290076201997705}",30,0,-69.77035620237879,"{0: 25, 1: 1, 2: 2, 3: 0, 4: 2}",0
739,False,"{'a': 0.002, 'e': 0.2285500626694205}",20,7,25.31306377824985,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
740,False,"{'a': 0.002, 'e': 0.22809341933962587}",20,2,27.690078336078106,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
741,False,"{'a': 0.002, 'e': 0.22763768838381274}",20,9,9.134326378337061,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
742,False,"{'a': 0.002, 'e': 0.22718286797905665}",20,1,-6.687072423406826,"{0: 17, 1: 0, 2: 1, 3: 1, 4: 0}",1
743,False,"{'a': 0.002, 'e': 0.22672895630607542}",25,17,-29.59809827210188,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 1}",1
744,False,"{'a': 0.002, 'e': 0.2262759515492217}",20,8,16.776734371563048,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
745,False,"{'a': 0.002, 'e': 0.22582385189647586}",30,20,19.56796650516724,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
746,False,"{'a': 0.002, 'e': 0.22537265553943872}",20,12,6.646276072512369,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
747,False,"{'a': 0.002, 'e': 0.22492236067332425}",30,12,18.091772887616504,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
748,False,"{'a': 0.002, 'e': 0.22447296549695234}",25,18,14.553509347712861,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
749,False,"{'a': 0.002, 'e': 0.22402446821274175}",30,0,27.556730536561343,"{0: 28, 1: 0, 2: 2, 3: 0, 4: 0}",0
750,False,"{'a': 0.002, 'e': 0.22357686702670268}",20,6,5.126153308816699,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
751,False,"{'a': 0.002, 'e': 0.22313016014842982}",20,0,15.07360746071166,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",1
752,False,"{'a': 0.002, 'e': 0.22268434579109508}",25,13,9.414129160944482,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
753,False,"{'a': 0.002, 'e': 0.2222394221714404}",30,17,21.48449012067768,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
754,False,"{'a': 0.002, 'e': 0.22179538750977074}",25,17,14.00778369809227,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
755,False,"{'a': 0.002, 'e': 0.22135224002994683}",25,14,4.0048313698357285,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
756,False,"{'a': 0.002, 'e': 0.2209099779593782}",35,0,12.875549587259535,"{0: 32, 1: 1, 2: 1, 3: 1, 4: 0}",0
757,False,"{'a': 0.002, 'e': 0.22046859952901593}",25,0,21.806030611683486,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
758,False,"{'a': 0.002, 'e': 0.22002810297334574}",20,0,-30.442654238906933,"{0: 17, 1: 0, 2: 1, 3: 2, 4: 0}",0
759,False,"{'a': 0.002, 'e': 0.21958848653038082}",30,15,-17.25464497469743,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 1}",1
760,False,"{'a': 0.002, 'e': 0.2191497484416548}",20,8,10.892086239338001,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
761,False,"{'a': 0.002, 'e': 0.21871188695221475}",25,0,13.565327227945383,"{0: 23, 1: 0, 2: 2, 3: 0, 4: 0}",0
762,False,"{'a': 0.002, 'e': 0.21827490031061414}",20,0,4.319795731585533,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
763,False,"{'a': 0.002, 'e': 0.21783878676890578}",25,5,21.64881504528394,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
764,False,"{'a': 0.002, 'e': 0.21740354458263497}",20,0,8.318126841316618,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",0
765,False,"{'a': 0.002, 'e': 0.21696917201083235}",30,4,18.44044376754056,"{0: 24, 1: 0, 2: 2, 3: 0, 4: 0}",1
766,False,"{'a': 0.002, 'e': 0.21653566731600707}",25,15,-22.556627228736193,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 1}",1
767,False,"{'a': 0.002, 'e': 0.21610302876413975}",20,14,11.095346980913813,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
768,False,"{'a': 0.002, 'e': 0.21567125462467565}",20,12,12.151537402577837,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
769,False,"{'a': 0.002, 'e': 0.21524034317051757}",30,0,27.57559063321085,"{0: 28, 1: 1, 2: 1, 3: 0, 4: 0}",0
770,False,"{'a': 0.002, 'e': 0.2148102926780192}",25,3,-3.4707625156576842,"{0: 19, 1: 0, 2: 3, 3: 0, 4: 0}",1
771,False,"{'a': 0.002, 'e': 0.21438110142697794}",20,0,30.875744223174614,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
772,False,"{'a': 0.002, 'e': 0.21395276770062824}",20,12,14.501338895174673,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
773,False,"{'a': 0.002, 'e': 0.2135252897856346}",30,7,25.045150161358034,"{0: 22, 1: 0, 2: 1, 3: 0, 4: 0}",1
774,False,"{'a': 0.002, 'e': 0.21309866597208482}",30,2,-21.622830439369437,"{0: 23, 1: 4, 2: 0, 3: 0, 4: 1}",1
775,False,"{'a': 0.002, 'e': 0.21267289455348304}",20,8,25.246140553868777,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
776,False,"{'a': 0.002, 'e': 0.21224797382674304}",25,0,-49.28894792114231,"{0: 21, 1: 1, 2: 0, 3: 2, 4: 1}",0
777,False,"{'a': 0.002, 'e': 0.21182390209218135}",30,8,-32.54182732574038,"{0: 18, 1: 1, 2: 2, 3: 0, 4: 1}",1
778,False,"{'a': 0.002, 'e': 0.21140067765351048}",25,8,16.046253996627428,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
779,False,"{'a': 0.002, 'e': 0.21097829881783206}",25,2,17.42696673726896,"{0: 21, 1: 0, 2: 2, 3: 0, 4: 0}",1
780,False,"{'a': 0.002, 'e': 0.21055676389563024}",25,0,-11.891033212425874,"{0: 23, 1: 0, 2: 1, 3: 0, 4: 1}",0
781,False,"{'a': 0.002, 'e': 0.21013607120076472}",30,20,13.755257602433531,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
782,False,"{'a': 0.002, 'e': 0.2097162190504642}",30,13,22.9748142226385,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1
